scenario_id,relative_hour,hop_band,exceedance_rate,node_count,residual_energy_q90,hydraulic_response_index_q90,is_active,defect_type,true_node,start_hour,duration_h,flow,abs_flow
21,7.0,2-hop,0.0,3,0.560445720279148,0.7030446704851948,True,I,HS1308259,2,24,6.1481,6.1481
21,7.0,3+-hop,0.03278688524590164,122,0.026128362693059386,0.020775224614514934,True,I,HS1308259,2,24,6.1481,6.1481
21,7.166667,0-hop,0.0,1,0.0002790741845354299,0.001007915522117103,True,I,HS1308259,2,24,6.1481,6.1481
21,7.166667,1-hop,0.0,2,0.010500401325304403,0.003777314361860215,True,I,HS1308259,2,24,6.1481,6.1481
21,7.166667,2-hop,0.0,3,0.5604536048469233,0.7030215612147691,True,I,HS1308259,2,24,6.1481,6.1481
21,7.166667,3+-hop,0.03278688524590164,122,0.026522706426282513,0.0207364840305774,True,I,HS1308259,2,24,6.1481,6.1481
21,7.333333,0-hop,0.0,1,4.785036645363135e-06,1.7281830337654763e-05,True,I,HS1308259,2,24,6.1481,6.1481
21,7.333333,1-hop,0.0,2,0.010477686062644207,0.003766633782932446,True,I,HS1308259,2,24,6.1481,6.1481
21,7.333333,2-hop,0.0,3,0.5613630887534011,0.7041861536330073,True,I,HS1308259,2,24,6.1481,6.1481
21,7.333333,3+-hop,0.03278688524590164,122,0.02580832179855089,0.020768522477792376,True,I,HS1308259,2,24,6.1481,6.1481
21,7.5,0-hop,0.0,1,0.0002981015393867236,0.001076635480329556,True,I,HS1308259,2,24,6.1481,6.1481
21,7.5,1-hop,0.0,2,0.010875675328097571,0.003914960115105148,True,I,HS1308259,2,24,6.1481,6.1481
21,7.5,2-hop,0.0,3,0.5625594871396112,0.7056517867317779,True,I,HS1308259,2,24,6.1481,6.1481
21,7.5,3+-hop,0.02459016393442623,122,0.025486804397656465,0.020791587486238886,True,I,HS1308259,2,24,6.1481,6.1481
21,7.666667,0-hop,0.0,1,5.320362421890529e-05,0.00019215234390951752,True,I,HS1308259,2,24,6.1481,6.1481
21,7.666667,1-hop,0.0,2,0.01080570548715875,0.003882959603510739,True,I,HS1308259,2,24,6.1481,6.1481
21,7.666667,2-hop,0.0,3,0.5635417931372337,0.7069316776177849,True,I,HS1308259,2,24,6.1481,6.1481
21,7.666667,3+-hop,0.02459016393442623,122,0.025571284618439216,0.02081957869644213,True,I,HS1308259,2,24,6.1481,6.1481
21,7.833333,0-hop,0.0,1,0.0006968184251508517,0.002516657382609223,True,I,HS1308259,2,24,6.1481,6.1481
